Ca,Co,IS,K,Keq,Li,Mg,Mn,Na,T,Zn,deltaH,pH,rxn_formula,rxn_id,reference_id
,,0.04,,,,,,,298.15,,-20,5.37,CHB_15377 + CHB_17440 = CHB_16836 + CHB_26078,deltaH_182,55STU
,,0.046,,,,,,,298.15,,-17,5.85,CHB_15377 + CHB_17440 = CHB_16836 + CHB_26078,deltaH_183,55STU
,,0.222847943,,0.000263,,,,,303.15,,,7.4,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_821,56KAP/CIO
,,0.133390449,,4.84E-05,,,,,303.15,,,6.5,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_820,56KAP/CIO
,,0.157857344,,0.00223,,,,,303.15,,,7.6,CHB_15377 + CHB_29985 + PBC_123926 = CHB_16134 + CHB_16810 + MAN_10059,Keq_823,56KAP/CIO
,,0.277744848,,0.00353,,,,,303.15,,,8.1,CHB_15846 + CHB_16236 = CHB_15343 + CHB_16908,Keq_822,56KAP/CIO
,,0.15,,21.5,,0.001,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1858,69BLA
,,0.07,,23.3,,0.001,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1859,69BLA
,,0.065185045,,0.00127,,,,,303.15,,,8.665,CHB_15846 + CHB_17268 = CHB_16908 + MAN_10075,Keq_827,56LAR/JAC
,,0.066246517,,0.00132,,,,,303.15,,,8.75,CHB_15846 + CHB_17268 = CHB_16908 + MAN_10075,Keq_826,56LAR/JAC
,,0.1,,36.1,,0.002,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1854,69BLA
,,0.07,,37.9,,0.002,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1855,69BLA
,,0.044,,48.3,,0.002,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1856,69BLA
,,0.1,,21.3,,0.001,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1857,69BLA
,,0.07,,54.5,,0.004,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1850,69BLA
,,0.044,,66.8,,0.004,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1851,69BLA
,,0.1,,46.1,,0.003,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1852,69BLA
,,0.15,,31.2,,0.002,,,298.15,,,7.5,CHB_16087 = CHB_30769,Keq_1853,69BLA
,,0.25,,0.64,,5.00E-06,,,311.15,,,7.15,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2811,79COR/LEA
,,0.25,,0.62,,5.00E-06,,,311.15,,,7.11,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2810,79COR/LEA
,,0.6,,1.015,,5.00E-06,,,311.15,,,7.1,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2813,79COR/LEA
,,0.4,,0.789,,5.00E-06,,,311.15,,,7.1,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2812,79COR/LEA
,,0.25,,0.41,,0.00064,,,311.15,,,6.91,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2815,79COR/LEA
,,0.25,,0.43,,0.00031,,,311.15,,,6.91,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2814,79COR/LEA
,,0.25,,0.42,,0.00092,,,311.15,,,6.91,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2817,79COR/LEA
,,0.25,,0.41,,0.00064,,,311.15,,,6.91,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2816,79COR/LEA
,,0.25,,0.43,,0.00151,,,311.15,,,6.91,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2819,79COR/LEA
,,0.25,,0.44,,0.00127,,,311.15,,,6.91,CHB_15846 + CHB_26078 + CHB_29052 = CHB_16001 + CHB_16908,Keq_2818,79COR/LEA
,,0.3,0.1908,0.834,,0.00165,,0.012,298.15,,,7.34,CHB_29748 = CHB_29780,Keq_8,00TEW/DAV
,,0.104,0.04,1.19E-05,,,,0.003,298.15,,,6.91,CHB_15846 + CHB_32796 = CHB_16810 + CHB_16908,Keq_3605,87BUC/MIL
,,0.475557676,0.4,3.32,,0.008,,,298.15,,,6.23,CHB_17835 = CHB_15377 + CHB_18021,Keq_967,57WOL/BAL
,,0.029526021,,,,,,0.029525947,298.15,,-44.2,7.3,CHB_15377 + MAN_10069 = MAN_10070,deltaH_456,80GER/GUT
,,0.029526021,,,,,,0.029525947,298.15,,-32.9,7.3,CHB_15377 + MAN_10071 = MAN_10072,deltaH_457,80GER/GUT
,,0.029526021,,,,,,0.029525947,298.15,,-15.7,7.3,CHB_15377 + MAN_10147 = MAN_10031,deltaH_454,80GER/GUT
,,0.029526021,,,,,,0.029525947,298.15,,-20.5,7.3,CHB_15377 + MAN_10146 = MAN_10061,deltaH_455,80GER/GUT
,,0.027068088,,,,,,,298.15,,-38.2,8,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,deltaH_452,80CHE/HED
,,0.012699662,,,,,,,298.15,,-38.6,8.54,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,deltaH_453,80CHE/HED
,,0.037038969,0.037038326,,,,,,298.15,,-14.5,8.02,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,deltaH_450,80CHE/HED
,,0.04989142,,,,,,,298.15,,-26.4,8.06,CHB_15361 + CHB_15422 = CHB_16761 + CHB_18021,deltaH_451,80CHE/HED
,,0.029526021,,,,,,0.029525947,298.15,,-10.5,7.3,CHB_15377 + MAN_10015 = MAN_10016,deltaH_458,80GER/GUT
,,0.237205993,,,,,,,298.15,,-47.2,7.85,CHB_15377 + PBC_150977 = CHB_16069 + PBC_643402,deltaH_459,80SLI/BOL
,,0.104,0.04,1.07E-05,,,,0.012,298.15,,,6.91,CHB_15846 + CHB_32796 = CHB_16810 + CHB_16908,Keq_3604,87BUC/MIL
,,0.051146982,,6.67,,,,0.010714778,303.15,,,7,CHB_18066 + CHB_37721 = CHB_17659 + CHB_17992,Keq_4175,97DEJ/ROC
,,0.087839868,,250,,,,0.025172691,303.15,,,9.4,CHB_18066 + CHB_37721 = CHB_17659 + CHB_17992,Keq_4176,97DEJ/ROC
,,0.005283563,,0.0022,,,,,295.15,,,9,CHB_11060 + CHB_15846 = CHB_16758 + CHB_16908,Keq_4178,97HAN/KLE
,,0.25,,21.6,,0.0005,,,311.15,,,7.99,CHB_15377 + CHB_18132 = CHB_15354 + CHB_26078,Keq_2589,76GUY
,,0.25,0.2235,0.188,,,,,288.15,,,7.8,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_70,03KIN
,,0.478820541,,0.646,,0.00518037,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2109,73DEW/LOW
,,0.479972766,,0.619,,0.005564445,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2108,73DEW/LOW
,,0.482099055,,0.598,,0.006273208,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2107,73DEW/LOW
,,0.482066809,,0.551,,0.00626246,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2106,73DEW/LOW
,,0.504029417,,0.386,,0.013583329,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2105,73DEW/LOW
,,0.5080487,,0.359,,0.01492309,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2104,73DEW/LOW
,,0.519336683,,0.319,,0.018685751,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2103,73DEW/LOW
,,0.522135586,,0.323,,0.019618719,,,288.15,,,7.25,2 CHB_16761 = CHB_15422 + CHB_16027,Keq_2102,73DEW/LOW
,,0.091909499,0.05,1.7,,0.008,,,298.15,,,7.6,CHB_4170 = CHB_17719,Keq_2101,72WUR/HES
,,0.17,0.073,831,,0.0098,,,310.15,,,7.58,CHB_15422 + CHB_16134 + CHB_29985 = CHB_16761 + CHB_18050 + CHB_26078,Keq_2100,72ROS/SLA
,,0.085754678,,126,,0.015,,,303.15,,,8,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3519,86DAL/REN
,,0.078911383,,116,,0.015,,,303.15,,,8,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3518,86DAL/REN
,,0.102189187,,3300,,0.001,,,303.15,,,7.3,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3517,86DAL/REN
,,0.106689187,,1500,,0.0025,,,303.15,,,7.3,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3516,86DAL/REN
,,0.114189187,,980,,0.005,,,303.15,,,7.3,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3515,86DAL/REN
,,0.25,,1.82,,0.001,,,311.15,,,7,CHB_17363 = CHB_16332,Keq_3514,86CAS/VEE2
,,0.25,,0.83,,0.001,,,311.15,,,7,CHB_52742 = CHB_17363,Keq_3513,86CAS/VEE2
,,0.041935691,,83000,,0.006,,,311.15,,,7.03,CHB_15377 + CHB_18009 + CHB_4170 = CHB_16474 + CHB_48928,Keq_3512,86CAS/VEE2
,,0.041935691,,83000,,0.006,,,311.15,,,7.03,CHB_15377 + CHB_18009 + CHB_4170 = CHB_16474 + CHB_48928,Keq_3511,86CAS/VEE2
,,0.056464171,,8900,,0.006,,,311.15,,,6.47,CHB_15377 + CHB_18009 + CHB_4170 = CHB_16474 + CHB_48928,Keq_3510,86CAS/VEE2
,,0.25,0.074194253,0.268,,,,,311.15,,,7.17,CHB_15846 + CHB_18047 = CHB_16908 + CHB_30313,Keq_3426,85LIE
,,0.015774048,,0.0917,,,,,310.15,,,7.5,CHB_16899 + CHB_18009 = CHB_16474 + CHB_37721,Keq_4084,94NOE/COL
,,0.727,0.185826599,8.30E-05,,,,,287.45,,,7.98,CHB_15377 + CHB_16828 = CHB_15361 + CHB_16134 + CHB_16881,Keq_4085,94TEW/GOL
,,0.726,0.185826599,8.90E-05,,,,,287.45,,,7.98,CHB_15377 + CHB_16828 = CHB_15361 + CHB_16134 + CHB_16881,Keq_4086,94TEW/GOL
,,0.726,0.183433405,0.000137,,,,,292.15,,,7.9,CHB_15377 + CHB_16828 = CHB_15361 + CHB_16134 + CHB_16881,Keq_4087,94TEW/GOL
,,0.247,0.1972,3.81,,,,,298.15,,,6,CHB_15377 + CHB_18208 = CHB_61222,Keq_4080,94KIS/TEW
,,0.157,,97,,,,0.1008,282.35,,,5.53,CHB_15377 + CHB_28971 = PBC_6453491,Keq_4081,94KIS/TEW
,,0.25,,16,,,,,311.15,,,8.5,CHB_15377 + CHB_15978 = CHB_17754 + CHB_26078,Keq_406,49MEY/GRE
,,0.034939042,,15,,,,,298.15,,,6,CHB_15351 + CHB_17115 = CHB_15346 + CHB_17981,Keq_4083,94LEU/COO
,,0.25,,0.0165,,,,,287.9,,,7.5,CHB_35418 = CHB_15361 + CHB_63153,Keq_4008,92KRA
,,0.725,0.183749363,0.000154,,,,,292.15,,,7.91,CHB_15377 + CHB_16828 = CHB_15361 + CHB_16134 + CHB_16881,Keq_4088,94TEW/GOL
,,0.723,0.178485596,0.000235,,,,,298.15,,,7.76,CHB_15377 + CHB_16828 = CHB_15361 + CHB_16134 + CHB_16881,Keq_4089,94TEW/GOL
,,0.25,,0.034,,,,,298.15,,,7.5,CHB_35418 = CHB_15361 + CHB_63153,Keq_4009,92KRA
,,0.099910024,,5.47,,,,0.099909717,323.15,,,7.8,CHB_15377 + PBC_66789 = CHB_16414 + CHB_30089,Keq_3975,92IBO/OBO
,,0.25,0.225,56.5,,,,,311.15,,,6.89,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3163,82GUY/THA
,,0.099943511,,5.09,,,,0.099943016,323.15,,,8,CHB_15377 + PBC_66789 = CHB_16414 + CHB_30089,Keq_3974,92IBO/OBO
,,0.049085542,,15.6,,,,,310.15,0.0001,,7.3,CHB_15377 + CHB_27470 = CHB_29985 + PBC_95054,Keq_2033,71MCC/CHA
,,0.281098586,0.188994548,3.4,,,,,307.15,,,7.9,CHB_16093 = CHB_17081,Keq_2032,71KUN/STA
,,0.278748654,0.187419762,0.23,,,,,307.15,,,7.9,CHB_17207 = CHB_16093,Keq_2031,71KUN/STA
,,0.048648636,0.034324087,0.0229,,,,,298.15,,,7.6,CHB_15375 + CHB_18009 = CHB_16095 + CHB_16474,Keq_2030,71KAT
,,0.277439836,0.2,0.24,,0.006,,,310.15,,,7.5,CHB_15422 + CHB_17345 = CHB_16761 + CHB_17552,Keq_2037,71SHI/SUG
,,0.275569584,0.2,0.28,,0.006,,,310.15,,,7.5,CHB_15422 + CHB_16192 = CHB_16761 + CHB_28862,Keq_2036,71SHI/SUG
,,0.155168322,,0.345,,0.01,,0.04,303.15,,,8.2,CHB_15713 + CHB_16787 = CHB_17200 + CHB_18361,Keq_2035,71ROB
,,0.050101612,,0.00746,,,,,300.15,,,7.6,CHB_15351 + CHB_26078 = CHB_15346 + CHB_15350,Keq_2034,71NOJ/TAN
,,0.25,,0.201,,,,,298.15,,,7.5,CHB_506227 = CHB_63153,Keq_4006,92KRA
,,1,0.98,55.8,,,,,311.15,,,6.98,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3203,82GUY/THA
,,1,0.98,58.9,,,,,311.15,,,6.98,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3202,82GUY/THA
,,0.71,0.69,55.8,,,,,311.15,,,6.98,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3201,82GUY/THA
,,0.25,0.181,68.6,,,,,311.15,,,6.49,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3160,82GUY/THA
,,0.28461573,,0.389,,0.001,,0.00480487,343.15,,,7.5,CHB_53455 = CHS_388344,Keq_3207,82HSI/CHI
,,0.284548077,,0.305,,0.001,,0.00480487,334.15,,,7.5,CHB_53455 = CHS_388344,Keq_3206,82HSI/CHI
,,0.284471638,,0.222,,0.001,,0.00480487,323.15,,,7.5,CHB_53455 = CHS_388344,Keq_3205,82HSI/CHI
,,0.284432101,,0.183,,0.001,,0.00480487,313.15,,,7.5,CHB_53455 = CHS_388344,Keq_3204,82HSI/CHI
,,0.25,,100000,,0.001,,,311.15,,,7.4,CHB_16235 + CHB_17111 = CHB_17345 + CHB_18361,Keq_4000,92KIM/KIN
,,0.25,0.23,0.007,,0.000612,,,311.15,,,6.934,CHB_15422 + CHB_16919 = CHB_16761 + CHB_17287,Keq_4022,92TEA/DOB
,,0.284633009,,0.412,,0.001,,0.00480487,345.15,,,7.5,CHB_53455 = CHS_388344,Keq_3208,82HSI/CHI
,,0.25,,0.00926,,0.001,,,311.15,,,7,CHB_16750 + CHB_26078 = CHB_16235 + CHB_35425,Keq_4001,92KIM/KIN
,,0.25,,100000,,0.001,,,311.15,,,7.4,CHB_17111 + CHB_17368 = CHB_17202 + CHB_18361,Keq_4002,92KIM/KIN
,,0.25,,0.0164,,0.001,,,311.15,,,7,CHB_17596 + CHB_26078 = CHB_17368 + CHB_35425,Keq_4003,92KIM/KIN
,,0.035518085,0.027758939,0.24,,,,,333.15,,,7,CHB_17596 + CHB_17821 = CHB_17368 + CHB_45996,Keq_3876,91HOR/WAT
,,0.170087319,,3.524,,,,,303.15,,,6.93,CHB_18009 + CHB_4167 = CHB_16217 + CHB_16474,Keq_1692,68AVI/ALR
,,0.338300949,,1.21,,,,0.159500392,298.15,,,8.85,CHB_15361 + CHB_16410 = CHB_16977 + CHB_17310,Keq_1693,68AYL/SNE
,,0.115742787,,0.297,,,,,303.15,,,6.13,CHB_18009 + CHB_4167 = CHB_16217 + CHB_16474,Keq_1690,68AVI/ALR
,,0.136717681,,1.128,,,,,303.15,,,6.55,CHB_18009 + CHB_4167 = CHB_16217 + CHB_16474,Keq_1691,68AVI/ALR
,,0.338300949,,1.96,,,,0.159500392,298.15,,,8.85,CHB_15361 + MAN_10058 = CHB_16977 + MAN_10057,Keq_1696,68AYL/SNE2
,,0.338300949,,0.7,,,,0.159500392,298.15,,,8.85,CHB_15361 + PBC_15850356 = CHB_16977 + MAN_10062,Keq_1697,68AYL/SNE2
,,0.338300949,,1.26,,,,0.159500392,298.15,,,8.85,CHB_15361 + MAN_10134 = CHB_16977 + MAN_10135,Keq_1694,68AYL/SNE2
,,0.338300949,,0.17,,,,0.159500392,298.15,,,8.85,CHB_15361 + PBC_12486188 = CHB_16977 + PBC_164889,Keq_1695,68AYL/SNE2
,,0.1,,0.00215,,,,,278.05,,,7,CHB_29991 = CHB_16134 + CHB_29806,Keq_1698,68BAD/MIL
,,0.1,,0.00307,,,,,288.45,,,7,CHB_29991 = CHB_16134 + CHB_29806,Keq_1699,68BAD/MIL
,,0.109,0.202,435,,,,,298.15,,,5.91,CHB_15377 + MAN_10093 = CHB_16918 + CHB_28831,Keq_4161,96TEW/SCH
,,0.029786085,,0.0251,,0.00966,,,298.15,,,8.4,CHB_30769 = CHB_16452 + CHB_30089,Keq_1450,65TAT/DAT
,,0.029623092,,0.0243,,0.00932,,,298.15,,,8.4,CHB_30769 = CHB_16452 + CHB_30089,Keq_1451,65TAT/DAT
,,0.029547944,,0.0176,,0.00892,,,298.15,,,8.4,CHB_30769 = CHB_16452 + CHB_30089,Keq_1452,65TAT/DAT
,,0.0308652,,0.0159,,0.00855,,,298.15,,,8.4,CHB_30769 = CHB_16452 + CHB_30089,Keq_1453,65TAT/DAT
,0.001,0.434865419,,1.083,,0.1,,,333.15,,,9,CHB_4167 = CHB_37721,Keq_1454,65TSU/SAT
,,0.125575932,0.092106154,3.125,,,,,298.15,,,6.9,CHB_15428 + CHB_15639 = CHB_15635 + CHB_18415,Keq_1455,65UYE/RAB
,,0.313146,,0.0001,,,,0.1,298.15,,,8,CHB_15846 + CHB_17794 = CHB_16908 + CHB_18110,Keq_1456,65WAL/SAL
,,0.052424687,,0.000976,,,,,298.15,,,8.06,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_1457,65YOS
,,0.036579587,,0.00367,,,,,298.15,,,8.7,CHB_15589 + CHB_15846 = CHB_16452 + CHB_16908,Keq_1458,65YOS
,,0.04214001,,1.13E-05,,,,,298.15,,,8.21,CHB_15377 + CHB_15846 + CHB_16977 = CHB_15361 + CHB_16134 + CHB_16908,Keq_1459,65YOS/FRE
,,0.191432141,,6.1,,0.01,,,310.15,,,8.6,CHB_16134 + CHB_29748 = CHB_15377 + CHB_35181,Keq_3873,91AND/KAT
,,0.25,0.225,55.1,,,,,311.15,,,6.89,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3166,82GUY/THA
,,0.235635984,0.0535,1850,,0.005,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2327,74FLO/FLE
,,0.201424024,0.09,15700,,,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2326,74FLO/FLE
,,0.321424024,0.207,7000,,0.001,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2325,74FLO/FLE
,,0.321424024,0.195,1350,,0.005,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2324,74FLO/FLE
,,0.321424024,0.18,1350,,0.01,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2323,74FLO/FLE
,,0.100712065,0.045,12000,,,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2322,74FLO/FLE
,,0.103712065,0.045,6310,,0.001,,,277.9,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2321,74FLO/FLE
,,0.103712065,0.045,5830,,0.001,,,283.1,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2320,74FLO/FLE
,,0.135,0.204,2820,,,,,298.15,,,6.56,CHB_15377 + MAN_10093 = CHB_16918 + CHB_28831,Keq_4164,96TEW/SCH
,,0.039142331,,387,,0.005,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2329,74FLO/FLE
,,0.084142331,,111,,0.02,,,298.15,,,7.4,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_2328,74FLO/FLE
,,0.034433759,,0.31,,,,,303.15,,,9.5,CHB_18066 = CHB_18307,Keq_3337,84DEY
,,0.074049315,,2600,,0.01,,,308.15,,,6.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3336,84DEM
,,0.057201678,,1200,,0.01,,,308.15,,,7,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3335,84DEM
,,0.119049315,,920,,0.025,,,308.15,,,6.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3334,84DEM
,,0.102201678,,400,,0.025,,,308.15,,,7,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3333,84DEM
,,0.194049315,,510,,0.05,,,308.15,,,6.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3332,84DEM
,,0.177201678,,190,,0.05,,,308.15,,,7,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3331,84DEM
,,0.344049315,,310,,0.1,,,308.15,,,6.2,CHB_15377 + CHB_18361 = 2 CHB_26078,Keq_3330,84DEM
,,0.141832893,,3.63,,,,,302.5,,,7.3,CHB_15377 + CHB_29806 = CHB_15589,Keq_600,53MAS
,,0.124765316,,1.15,,,,,312.15,,,6,CHB_15846 + PBC_9589 = CHB_17154 + PBC_123927,Keq_3704,89IMA
,,0.061846623,,0.000425,,0.005,,,303.15,,,7,CHB_15846 + CHB_17151 = CHB_16908 + CHS_388344,Keq_3339,84DIT/KUB2
,,0.00366514,,0.00316,,,,,303.15,,,7.5,CHB_17151 + CHB_18009 = CHB_16474 + CHB_53455,Keq_3338,84DIT/KUB
,,0.099544686,,0.61,,,,,312.15,,,6,CHB_16171 + PBC_9589 = CHB_17154 + MAN_10115,Keq_3705,89IMA
,,0.092189457,,800,,,,,298.15,,,7,CHB_15422 + CHB_61553 = CHB_16761 + CHB_40595,Keq_2507,75BOH/SCH
,,0.028102558,,17.12,,,,,298.15,,,8.48,CHB_16077 = CHB_4170,Keq_3702,89GOL/TEW2
,,0.25,,2.98E-06,,0.00154,,,311.15,,,7.11,CHB_15846 + CHB_17794 = CHB_16908 + CHB_18110,Keq_2988,81MER/MCA
,,0.176423989,,0.04847,,0.013,,,283.15,,,9.4,CHB_13941 + CHB_15422 = CHB_16761 + CHB_17672,Keq_4287,60JON/LIP
,,0.039895452,,31.5,,,,,298.15,,,8.25,CHB_17992 + CHB_26078 = CHB_16077 + CHB_37721,Keq_3703,89GOL/TEW2
,,0.05,,9.49,,,,,298.15,,,4.06,CHB_15377 + CHB_29806 = CHB_15589,Keq_486,53BOC/ALB
,,0.25,0.24025,0.0208,,,,,308.15,,,6.25,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_79,03KIN
,,0.25,0.2435,0.00938,,,,,308.15,,,5.87,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_78,03KIN
,,0.088681597,,32.4,,,,0.088680479,304.15,,,5.65,CHB_15377 + CHB_36219 = CHB_4139 + CHB_4167,Keq_3700,89GOL/TEW
,,0.25,,3.28E-05,,,,,311.15,,,8.1,CHB_15846 + CHB_17794 = CHB_16908 + CHB_18110,Keq_2986,81MER/MCA
,,0.25,0.24025,0.0132,,,,,298.15,,,6.3,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_73,03KIN
,,0.25,0.2435,0.00636,,,,,298.15,,,5.92,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_72,03KIN
,,0.25,0.22275,0.381,,,,,288.15,,,8.11,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_71,03KIN
,,0.25,0.225,55.1,,,,,311.15,,,6.89,CHB_15377 + CHB_15811 = CHB_17115 + CHB_26078,Keq_3164,82GUY/THA
,,0.25,0.22275,0.551,,,,,298.15,,,8.02,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_77,03KIN
,,0.25,0.2235,0.292,,,,,298.15,,,7.72,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_76,03KIN
,,0.25,0.22775,0.0967,,,,,298.15,,,7.25,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_75,03KIN
,,0.25,0.2335,0.0353,,,,,298.15,,,6.75,CHB_17824 + CHB_18009 = CHB_15347 + CHB_16474,Keq_74,03KIN
,,0.124170796,,0.19,,0.002,,,303.15,,,7.5,CHB_53455 = CHS_388344,Keq_766,55SLE
,,0.108567585,0.064283351,1.00E-05,,0.01,,,301.15,,,6.8,CHB_15422 + CHB_30746 = CHB_18361 + MAN_10047,Keq_3994,92KEL/SCH
,,0.013,,0.171,,,,,286.1,,,7.663,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2259,74BUR
,,0.013,,0.158,,,,,285.85,,,7.653,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2258,74BUR
,,0.021826542,,8.333,,0.002,,0.005,303.15,,,8,CHB_15842 + CHB_18361 = CHB_17111 + CHB_30839,Keq_762,55LIE/KOR
,,0.033240028,,0.935,,0.0067,,,309.15,,,7.5,CHB_15713 + CHB_16695 = 2 CHB_17659,Keq_763,55LIE/KOR2
,,0.25,,0.000118,,,,,310.15,,,7,CHB_40595 = CHB_16108 + CHB_29052,Keq_760,55LEH/SIC
,,0.163,,0.145,,,,,303.15,,,6.94,CHB_16810 + CHB_29991 = CHB_16452 + CHB_29985,Keq_4214,98KIS/TEW2
,,0.013,,0.13,,,,,282.45,,,7.65,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2253,74BUR
,,0.087160225,,0.078,,,,,310.15,,,8.2,CHB_16704 + CHB_26078 = CHB_17568 + CHB_35425,Keq_2252,74BOS/YAM
,,0.123679427,,0.031,,,,,310.15,,,7.4,CHB_16704 + CHB_26078 = CHB_17568 + CHB_35425,Keq_2251,74BOS/YAM
,,0.093751486,,28.6,,0.005,,,310.15,,,7,CHB_16077 = CHB_4170,Keq_2250,74BEL/MAR
,,0.013,,0.162,,,,,285.65,,,7.653,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2257,74BUR
,,0.013,,0.162,,,,,285.55,,,7.653,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2256,74BUR
,,0.013,,0.131,,,,,282.65,,,7.621,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2255,74BUR
,,0.013,,0.128,,,,,282.55,,,7.621,CHB_15846 + CHB_17824 = CHB_15347 + CHB_16908,Keq_2254,74BUR
,,0.25,,353,,2.34E-05,,,310.15,,,7,CHB_15846 + CHB_16761 + CHB_26078 + CHB_29052 = CHB_15422 + CHB_16908 + CHB_17794,Keq_2735,78MEE/AKE
,,0.95,,64.75,,,,,311.15,,,7,CHB_18110 + CHB_29985 = CHB_15811 + CHB_16810,Keq_3028,81MER/MCA
,,0.25,,73.5,,0.0112,,,311.15,,,7,CHB_18110 + CHB_29985 = CHB_15811 + CHB_16810,Keq_3023,81MER/MCA
,,0.25,,84.8,,0.00558,,,311.15,,,7,CHB_18110 + CHB_29985 = CHB_15811 + CHB_16810,Keq_3022,81MER/MCA
,,0.25,,86.1,,0.00555,,,311.15,,,7,CHB_18110 + CHB_29985 = CHB_15811 + CHB_16810,Keq_3021,81MER/MCA
